"","alpha","beta","omega","death2","pred_nh40","pred_chl0","gamma","loglik","ttime","corrgood"
"1","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00158404173233971","0.0187269258442007","2.22044604925031e-16","4.67920446939462e-07","-563.985317051762","21.8299999999981",0
"2","213.791830166609","0.160095446915955","24186864.9254242","0.00344996901342407","1.77695339982277e-09","8.28461533098473e-07","0.00934344814735632","-563.983344943073","21.5499999999993",0
"3","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00193253218563382","0.00110316632274701","2.22044604925031e-16","5.19493706683886e-07","-563.985317041008","22.1999999999971",0
"4","0.00483515318731529","16.527129695515","20.4660148411886","0.00193488049276891","0.000615152940004848","13.6652618691794","36.0522537277893","-431.50326474403","39.380000000001",0
"5","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00152131744411098","0.000736863546310059","2.22044604925031e-16","9.3160535670935e-07","-563.985316952773","22.7800000000025",0
"6","0.00997230188607031","15.8125646072923","4.98509509407383","0.00361876547967497","0.000912902534897938","13.5448358103238","39.6304550714752","-430.992583992528","80.4399999999987",0
"7","0.00101618380466414","29.2009154572385","562.757699961552","0.000241491693646293","1.25617427605425e-06","11.9746523729075","60.0001510429732","-444.723150828461","52.9700000000012",0
"8","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00130272039402939","4.96127923510054e-16","2.22044604925031e-16","9.76773025577345e-11","-563.985317151554","22.760000000002",0
"9","2.22044604925031e-16","2.22044604925031e-16","0.000311100223994503","0.000667222474423356","2.22044604925031e-16","2.22044604925031e-16","2.10449550499551e-09","-563.985317151124","22.8199999999997",0
"10","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00310910474916653","4031.37980761498","2.22044604925031e-16","0.00183807758538379","-563.985298402416","23.1299999999974",0
"11","0.00104132905457204","0.537508733528804","27.1896848058556","4.20311204993184e-05","5.58605875189457e-07","12.9177077140099","191.692840150135","-472.692141136402","35.5300000000025",0
"12","0.00233787556311687","25.4079812783503","18.4300582742317","0.0144563488154298","0.000292982271361454","12.0474061928651","53.685278722417","-437.59715336048","40.4099999999999",0
"13","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00199959429491025","27184.6665254522","4.820958718919e-15","0.00040030565019678","-563.98531375474","22.7099999999991",0
"14","1.42062029099807e-11","1.70284421484944e-11","6.76922451229343e-07","0.00534244411738684","0.270550361700551","7.65724163588495","51.0598384211121","-527.376191096839","29.6900000000023",0
"15","2.22044604925031e-16","2.22044604925031e-16","5.2405162317025e-13","0.000909796114664069","2.22044604925031e-16","2.22044604925031e-16","3.40439598257831e-11","-563.985317151568","23.010000000002",0
"16","0.00607335044721866","14.7197183608356","10.5851441687053","0.00406944001993561","0.000574666542814914","13.8995558798268","44.9249033607807","-431.476350200619","50.3900000000031",0
"17","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00188136471422228","7.5021543551637e-05","2.22044604925031e-16","9.88698627935771e-06","-563.985315046581","22.75",0
"18","2.22044604925031e-16","2.22044604925031e-16","2.87475281493193e-15","0.000885128703415604","2.22044604925031e-16","2.22044604925031e-16","1.55518647184637e-11","-563.985317151572","23.130000000001",0
"19","0.00448149512898798","22.3150266654411","12.3494107128338","0.00261093079087945","0.000402349837711792","13","40","-616.750424660994","26.5799999999981",0
"20","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00173523582947629","7.65294262926179e-09","2.22044604925031e-16","3.58128315968954e-09","-563.985317150812","22.5499999999993",0
