"","alpha","beta","omega","death1","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"217",0.00103779074578614,28.4637445975211,486.08939063158,2.68369938846625e-05,2.87896599616982e-07,12.0544729217699,60.3195532660048,0.0729230242644728,-444.730497332399,65.8799999999992
"218",0.00112526636263999,29.2192657927922,67.5960848363153,4.0418759498892e-05,5.95751041278382e-07,11.8598862655024,59.9485943522376,0.0441225269624728,-445.267617021289,70.0699999999997
"219",2.22044604925031e-16,2.22044604925031e-16,9.5155245110825e-10,0.00176061585357513,2.22044604925031e-16,2.22044604925031e-16,1.96418446393955e-11,2.22044604925031e-16,-563.985317151571,24.4599999999991
"220",0.0085435628795127,12.1203663443681,21.6855329598611,0.00577447600778425,0.00090260404653692,13,43,0.172644779357128,-685.984915073785,28.6599999999999
"221",0.0061439574230959,12.3515215580817,20.2018638123448,0.00585141645543045,0.000661938442340276,13,43,0.226299314508525,-662.409901075895,28.5
"222",0.00533601915088792,13.8686477139747,17.68449729175,0.0055698879307881,0.000307653165955562,13,43,0.34588298492382,-764.121382437781,28.7699999999986
"223",0.00390900593962918,17.432876843345,48.51313961431,0.000942546390247738,0.000579948949975606,13.5727263726277,32.4764790387143,0.0950861947304565,-431.76067377166,52.9599999999991
"224",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00195840610465271,5.21120779490437e-10,2.22044604925031e-16,3.33595728616443e-11,2.22044604925031e-16,-563.985317151568,24.6900000000005
"225",1.19234002952776e-12,7.42831143181099e-12,6.21602220112884e-08,0.00588472468612129,2.28393674950238,7.65494083211733,7.23773042738604,3.40586485613056e-05,-527.588811683194,30
"226",1.0249987698353e-12,4.21319913535756e-11,2.88789710373675e-07,9.50417634333254e-07,6.98635615943232e-09,7.65212321277573,196.921578879604,0.000123651988968145,-487.035300483177,41.0200000000004
"227",0.000945510583874198,29.4068063939204,732.897762585391,6.72829822853611e-08,4.04869364112929e-09,11.9460936782507,64.723284585793,0.0678604825272042,-444.716276009805,54.869999999999
"228",3.94695748895143e-12,1.33853604071883e-11,4.53709147799548e-06,1.10269576818471e-05,8.81764227829472e-08,7.65141016777723,196.900648980241,2.93279324484628e-05,-487.042198502792,35.4800000000014
"229",1.17586050548344e-12,4.76399881972631e-11,2.93142153281789e-07,1.90300735405649e-07,1.16028896443332e-10,7.65207890837989,196.922624374014,3.66954895885456e-05,-487.034743174524,39.1399999999994
"230",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.006563211687182,778736352.968141,7.79540390835472e-12,3.96631102784288e-09,2.22044604925031e-16,-563.985317151466,24.5
"231",0.00570335508865615,22.3089263361879,23.8871400722768,0.00769052658411907,0.000947115031970509,13,43,0.0767886751281719,-679.876234557855,28.630000000001
"232",2.19265828814675e-10,5.30680318198829e-12,1.56518405704559e-05,7.85952765320503e-07,1.30087819052255e-12,7.65308558225799,196.924099491035,2.37331568562465e-06,-487.03486830481,37.6900000000005
"233",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00184605274061441,2444078.70584008,1.71384936238492e-10,8.32819110420921e-14,5.40373587284495e-14,-563.985317150673,24.4499999999989
"234",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00360269461280892,0.000664880322400507,2.22044604925031e-16,1.18303734168935e-08,2.22044604925031e-16,-563.985317149084,24.4700000000012
"235",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00129157403927766,841.63126632372,2.22044604925031e-16,1.80478693965736e-05,2.22044604925031e-16,-563.985313630146,24.369999999999
"236",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.98357813611891e-05,1.06532813267926e-07,2.22044604925031e-16,1.27770114267418e-08,2.22044604925031e-16,-563.985317148823,24.4200000000001
"237",1.09528450075443e-12,3.94627075544731e-12,1.10932677392422e-07,0.00782246152911968,3.53188365752402,7.65415055231016,4.63574254191334,1.59567031699025e-05,-527.6045807541,31.5
"238",3.12090923946338e-13,9.40876139901268e-11,6.02558269766818e-07,1.51281763246655e-06,2.49718693037949e-09,7.65208050014589,196.921853871816,0.000126913488811461,-487.035216673585,40.0499999999993
"239",4.59188631490538e-12,1.65501193173662e-10,3.58248868663799e-07,0.00216412408191725,0.244461362658041,7.64372500680352,65.6076036473848,0.000193291447156805,-527.408129282784,48.1700000000001
"240",1.09141794623192e-12,5.08657001227966e-11,8.41137121943781e-08,0.00675962917834803,0.184374583540257,7.63814209280387,77.333956741465,0.00013388071924723,-527.372440506298,52.8700000000008
"241",1.45695949517691e-12,4.04603408938226e-12,1.25249862873502e-06,3.60110132803042e-07,1.9546145740968e-09,7.652055626949,196.923218783803,1.59682757620772e-05,-487.034884072717,39.3500000000004
"242",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00268385090676923,0.354434732675387,2.22044604925031e-16,2.22044604925031e-16,7.20981519425754e-14,-563.985317151575,24.0200000000004
"243",5.99303211991155e-13,4.53443462821848e-11,6.79097095230997e-08,0.00498192049151142,1.49446546526849,7.65160369682169,10.2300560213399,0.000283375710477771,-527.571636337783,36.2000000000007
"244",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0011656530092362,96214.200934101,2.22044604925031e-16,4.5875428137609e-06,2.22044604925031e-16,-563.985316852459,24.4699999999993
"245",0.00111611988773507,28.019327155893,52.688089324471,7.4841546870042e-05,8.49654624439995e-07,12.0831298948152,65.5350108965988,0.0934676113554334,-445.359533282665,59.0500000000011
"246",0.00103664734973098,28.4314402802963,1016.98899589903,1.0773336397736e-08,2.25000380902378e-10,12.1130166239162,59.7063239351185,0.00177832597982018,-444.725782905684,61.2699999999986
"247",2.22044604925031e-16,2.22044604925031e-16,3.50143488894966e-10,0.00273125510366617,2.22044604925031e-16,2.22044604925031e-16,3.65569526107544e-08,2.22044604925031e-16,-563.985317143834,24.3799999999992
"248",2.22044604925031e-16,2.22044604925031e-16,0.00267979488539823,0.00178326350014342,1.64945001300978e-15,2.22044604925031e-16,2.35265175251884e-10,2.22044604925031e-16,-563.985317151525,24.380000000001
"249",4.96883472602652e-13,2.41437456872726e-11,5.69699004879572e-07,2.18498955955249e-08,1.60526314376432e-08,7.65621919037805,196.988670799177,0.000109020352444527,-487.035447995303,39.3999999999996
"250",0.0063329817623811,16.8226226672157,11.4250233559494,0.0037802465301661,0.000794417154035758,13.5944079332912,34.5759403824044,0.0879466009954735,-431.313932409298,54.2800000000007
